ID	Pathway Number for MaAsLin	MLDAfe	MLDIgar	MLDIgua	MLDRV	Merged_LrAfef	Merged_LrIgarf	Merged_LrNEs1f	Merged_LrNEs2f	Merged_LrRVf	Merged_LrStH1f	Merged_LrStH2f	P1	P2	P3	P4	P7	P8	PoolRosalia	SAfe	SIgar	SIgua
PWY0-1061: superpathway of L-alanine biosynthesis|g__Kluyvera.s__Kluyvera_ascorbata	1429	0	0	0	0	0	0	0	0	0	0	0	10.0956	0	0	0	0	0	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Serratia.s__Serratia_marcescens	1430	0	0	0	0	0	0	0	0	0	0	0	0	0	102.362	50.6077	0	0	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	1431	0	0	29.4284	0	0	33.5014	0	0	0	0	0	5.11651	9.45258	0	19.3568	17.1999	0	0	0	0	0
"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis"	1432	0	0	0	0	0	0	0	0	0	0	0	36.1868	19.0638	0	32.5559	0	0	0	0	0	0
"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Serratia.s__Serratia_marcescens"	1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4838	0	0	0	0	0	0
"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|unclassified"	1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1549	0	0	0	0	0	0
PWY0-1261: anhydromuropeptides recycling	1435	0	0	0	0	0	0	0	0	0	0	0	94.638	148.697	138.118	112.285	106.927	0	0	0	0	0
PWY0-1261: anhydromuropeptides recycling|g__Kluyvera.s__Kluyvera_ascorbata	1436	0	0	0	0	0	0	0	0	0	0	0	24.0826	0	0	0	0	0	0	0	0	0
PWY0-1261: anhydromuropeptides recycling|g__Serratia.s__Serratia_marcescens	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	87.006	32.9627	0	0	0	0	0	0
PWY0-1261: anhydromuropeptides recycling|unclassified	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.4884	0	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	1439	0	0	0	0	0	0	0	0	0	0	0	0	28.6495	0	24.9631	0	0	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|g__Escherichia.s__Escherichia_coli	1440	0	0	0	0	0	0	0	0	0	0	0	0	10.6351	0	9.04707	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation	1441	0	0	0	0	0	0	0	0	0	36.1432	0	111.409	157.949	73.7496	101.979	60.7563	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Enterococcus.s__Enterococcus_faecalis	1442	0	0	0	0	0	0	0	0	0	0	0	0	9.33563	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Enterococcus.s__Enterococcus_hirae	1443	0	0	0	0	0	0	0	0	0	0	0	24.7049	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Enterococcus.s__Enterococcus_italicus	1444	0	0	0	0	0	0	0	0	0	0	0	0	46.2273	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Escherichia.s__Escherichia_coli	1445	0	0	0	0	0	0	0	0	0	0	0	0	11.8044	0	31.7853	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Ewingella.s__Ewingella_americana	1446	0	0	0	0	0	0	0	0	0	0	0	32.6369	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Kluyvera.s__Kluyvera_ascorbata	1447	0	0	0	0	0	0	0	0	0	0	0	21.835	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Pseudomonas.s__Pseudomonas_helleri	1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8127	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Serratia.s__Serratia_marcescens	1449	0	0	0	0	0	0	0	0	0	0	0	0	0	40.864	28.2311	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|unclassified	1450	0	0	0	0	0	0	0	0	0	36.1432	0	0	9.89708	0	22.1921	31.5297	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	1451	0	0	0	0	0	0	0	0	0	0	0	79.6761	86.9373	71.9723	70.5345	64.2685	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Enterococcus.s__Enterococcus_faecalis	1452	0	0	0	0	0	0	0	0	0	0	0	0	11.6198	0	10.5851	21.2748	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Enterococcus.s__Enterococcus_italicus	1453	0	0	0	0	0	0	0	0	0	0	0	0	28.538	0	0	0	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Escherichia.s__Escherichia_coli	1454	0	0	0	0	0	0	0	0	0	0	0	0	14.5295	0	11.9764	0	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Kluyvera.s__Kluyvera_ascorbata	1455	0	0	0	0	0	0	0	0	0	0	0	23.8859	0	0	0	0	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Serratia.s__Serratia_marcescens	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	44.68	25.2023	0	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified	1457	0	0	0	0	0	0	0	0	0	0	0	0	5.05215	0	14.904	26.9231	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	1458	0	0	0	0	0	0	0	0	0	0	0	87.347	141.136	69.2332	84.1684	49.0697	62.1682	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Enterococcus.s__Enterococcus_faecalis	1459	0	0	0	0	0	0	0	0	0	0	0	0	19.5494	0	0	0	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Escherichia.s__Escherichia_coli	1460	0	0	0	0	0	0	0	0	0	0	0	0	42.1397	0	8.44029	0	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Ewingella.s__Ewingella_americana	1461	0	0	0	0	0	0	0	0	0	0	0	12.9107	0	0	0	0	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Kluyvera.s__Kluyvera_ascorbata	1462	0	0	0	0	0	0	0	0	0	0	0	27.2942	0	0	0	0	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Paraburkholderia.s__Paraburkholderia_insulsa	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.6828	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Serratia.s__Serratia_marcescens	1464	0	0	0	0	0	0	0	0	0	0	0	0	0	43.4728	25.103	0	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|unclassified	1465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8438	14.2056	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II	1466	0	57.6338	61.3447	0	0	0	0	34.4977	0	0	0	77.2069	134.694	87.606	93.4328	123.318	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Escherichia.s__Escherichia_coli	1467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82347	0	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Ewingella.s__Ewingella_americana	1468	0	0	0	0	0	0	0	0	0	0	0	26.2351	0	0	0	0	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lactobacillus.s__Lactobacillus_curvatus	1469	0	0	0	0	0	0	0	0	0	0	0	0	10.9251	0	0	0	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Leuconostoc.s__Leuconostoc_citreum	1470	0	0	0	0	0	0	0	0	0	0	0	0	39.1706	0	0	34.887	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Pseudomonas.s__Pseudomonas_helleri	1471	0	0	0	0	0	0	0	0	0	0	0	0	14.9394	0	0	9.91475	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Serratia.s__Serratia_marcescens	1472	0	0	0	0	0	0	0	0	0	0	0	0	0	69.0963	34.8158	0	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|unclassified	1473	0	51.7879	58.3328	0	0	0	0	0	0	0	0	42.4363	0	0	17.7745	39.0759	0	0	0	0	0
PWY0-1338: polymyxin resistance	1474	0	0	0	0	0	0	0	0	0	0	0	30.612	16.4055	0	23.309	0	0	0	0	0	0
PWY0-1338: polymyxin resistance|g__Escherichia.s__Escherichia_coli	1475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.55841	0	0	0	0	0	0
PWY0-1338: polymyxin resistance|g__Ewingella.s__Ewingella_americana	1476	0	0	0	0	0	0	0	0	0	0	0	20.4222	0	0	0	0	0	0	0	0	0
PWY0-1338: polymyxin resistance|g__Pseudomonas.s__Pseudomonas_helleri	1477	0	0	0	0	0	0	0	0	0	0	0	0	10.2877	0	0	0	0	0	0	0	0
PWY0-1338: polymyxin resistance|unclassified	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7497	0	0	0	0	0	0
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4914	0	0	0	0	0	0
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III|g__Escherichia.s__Escherichia_coli	1480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94007	0	0	0	0	0	0
PWY0-1479: tRNA processing	1481	0	64.2809	0	0	0	0	0	0	0	0	0	85.9944	86.183	125.881	74.2765	68.8065	0	0	0	0	0
PWY0-1479: tRNA processing|g__Escherichia.s__Escherichia_coli	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67707	0	0	0	0	0	0
PWY0-1479: tRNA processing|g__Pseudomonas.s__Pseudomonas_helleri	1483	0	0	0	0	0	0	0	0	0	0	0	0	23.2991	0	0	17.6916	0	0	0	0	0
PWY0-1479: tRNA processing|g__Serratia.s__Serratia_marcescens	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	66.0232	34.3367	0	0	0	0	0	0
PWY0-1479: tRNA processing|unclassified	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.3036	18.8732	0	0	0	0	0
PWY0-1533: methylphosphonate degradation I	1486	0	0	0	0	0	0	0	0	0	0	0	0	0	60.3718	37.4967	0	0	0	0	0	0
PWY0-1533: methylphosphonate degradation I|g__Serratia.s__Serratia_marcescens	1487	0	0	0	0	0	0	0	0	0	0	0	0	0	60.3718	36.275	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	1488	0	0	0	0	0	77.7237	0	49.0806	0	0	0	157.851	307.039	321.389	415.316	197.921	249.609	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_biavatii	1489	0	0	0	0	0	40.017	0	43.1866	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Burkholderia.s__Burkholderia_vietnamiensis	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.4849	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_europaeus	1491	0	0	0	0	0	0	0	0	0	0	0	10.4858	0	0	0	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_portucalensis	1492	0	0	0	0	0	0	0	0	0	0	0	18.7709	0	0	0	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Enterococcus.s__Enterococcus_italicus	1493	0	0	0	0	0	0	0	0	0	0	0	0	40.018	0	0	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	1494	0	0	0	0	0	0	0	0	0	0	0	0	110.194	0	72.7084	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Ewingella.s__Ewingella_americana	1495	0	0	0	0	0	0	0	0	0	0	0	58.7861	0	0	0	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Kluyvera.s__Kluyvera_ascorbata	1496	0	0	0	0	0	0	0	0	0	0	0	15.9772	0	0	0	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Paraburkholderia.s__Paraburkholderia_fungorum	1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5389	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Paraburkholderia.s__Paraburkholderia_insulsa	1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.686	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Pseudomonas.s__Pseudomonas_helleri	1499	0	0	0	0	0	0	0	0	0	0	0	0	27.7346	0	0	25.2552	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Serratia.s__Serratia_marcescens	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	228.337	209.19	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	1501	0	0	0	0	0	36.9074	0	0	0	0	0	43.6871	54.1381	65.9497	90.3889	92.5921	0	0	0	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	1502	0	0	0	0	0	67.1442	0	0	0	0	0	96.9593	104.317	106.008	83.8992	79.0085	0	0	0	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Burkholderia.s__Burkholderia_vietnamiensis	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5109	0	0	0	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Escherichia.s__Escherichia_coli	1504	0	0	0	0	0	0	0	0	0	0	0	0	9.88614	0	0	0	0	0	0	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Serratia.s__Serratia_marcescens	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	60.4495	33.1155	0	0	0	0	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	1506	0	0	0	0	0	30.9429	0	0	0	0	0	0	0	0	18.1937	31.6839	0	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	1507	0	0	38.4851	0	0	76.4811	0	0	0	0	0	101.165	137.076	175.947	109.051	86.0327	84.6366	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli	1508	0	0	0	0	0	0	0	0	0	0	0	0	27.4904	0	6.6654	0	0	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Leuconostoc.s__Leuconostoc_citreum	1509	0	0	0	0	0	0	0	0	0	0	0	0	28.5255	0	22.2009	0	0	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Paraburkholderia.s__Paraburkholderia_insulsa	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.5619	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Pseudomonas.s__Pseudomonas_helleri	1511	0	0	0	0	0	0	0	0	0	0	0	0	14.0429	0	0	0	0	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Serratia.s__Serratia_marcescens	1512	0	0	0	0	0	0	0	0	0	0	0	0	0	129.879	51.8407	0	0	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|unclassified	1513	0	0	0	0	0	49.9469	0	0	0	0	0	0	0	0	11.4009	26.237	0	0	0	0	0
PWY0-42: 2-methylcitrate cycle I	1514	0	0	0	0	0	0	0	0	0	0	0	0	8.74727	0	33.4348	29.6036	0	0	0	0	0
PWY0-42: 2-methylcitrate cycle I|g__Escherichia.s__Escherichia_coli	1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70683	0	0	0	0	0	0
PWY0-42: 2-methylcitrate cycle I|unclassified	1516	0	0	0	0	0	0	0	0	0	0	0	0	6.06794	0	6.58722	21.9272	0	0	0	0	0
PWY0-781: aspartate superpathway	1517	0	0	0	0	0	0	0	0	0	0	0	0	71.2165	95.7625	82.7205	100.354	0	0	0	0	0
PWY0-781: aspartate superpathway|g__Serratia.s__Serratia_marcescens	1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.3526	0	0	0	0	0	0
PWY0-781: aspartate superpathway|unclassified	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.7173	0	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	1520	0	0	0	0	0	0	0	0	0	0	0	60.8457	44.5212	41.9353	65.3257	69.5432	0	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Escherichia.s__Escherichia_coli	1521	0	0	0	0	0	0	0	0	0	0	0	0	15.9872	0	0	0	0	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Pseudomonas.s__Pseudomonas_helleri	1522	0	0	0	0	0	0	0	0	0	0	0	0	18.752	0	0	0	0	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Serratia.s__Serratia_marcescens	1523	0	0	0	0	0	0	0	0	0	0	0	0	0	38.6166	30.1544	0	0	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.3085	31.4673	0	0	0	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	1525	0	0	0	0	0	95.7708	0	14.0395	0	0	0	71.962	160.912	102.745	82.1666	81.985	0	0	0	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Bifidobacterium.s__Bifidobacterium_biavatii	1526	0	0	0	0	0	69.5088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Pseudomonas.s__Pseudomonas_helleri	1527	0	0	0	0	0	0	0	0	0	0	0	0	24.3339	0	0	19.4718	0	0	0	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Serratia.s__Serratia_marcescens	1528	0	0	0	0	0	0	0	0	0	0	0	0	0	83.4039	53.2677	0	0	0	0	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|unclassified	1529	0	0	0	0	0	0	0	14.0395	0	0	0	0	0	0	20.3911	22.0856	0	0	0	0	0
PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	1530	0	0	0	0	0	0	0	0	0	0	0	0	0	66.6242	0	28.0516	0	0	0	0	0
PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)|unclassified	1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6468	0	0	0	0	0
PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis	1532	0	0	0	0	0	0	0	0	0	0	0	28.5431	0	0	0	0	0	0	0	0	0
PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis|g__Ewingella.s__Ewingella_americana	1533	0	0	0	0	0	0	0	0	0	0	0	28.5431	0	0	0	0	0	0	0	0	0
PWY3DJ-35471: L-ascorbate biosynthesis IV	1534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.1322	0	0	0	0	0	0
PWY3O-355: stearate biosynthesis III (fungi)	1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7331	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	1536	0	0	0	0	0	0	0	0	0	0	0	62.0337	85.5409	85.3662	79.1948	62.9505	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Escherichia.s__Escherichia_coli	1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.92918	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Serratia.s__Serratia_marcescens	1538	0	0	0	0	0	0	0	0	0	0	0	0	0	74.3592	36.4869	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	1539	0	0	0	0	0	0	0	0	0	0	0	28.1046	0	0	3.26688	33.461	0	0	0	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	1540	0	0	0	0	0	0	0	0	0	0	0	62.0337	85.5409	85.3662	79.1948	62.9505	0	0	0	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Escherichia.s__Escherichia_coli	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.92918	0	0	0	0	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Serratia.s__Serratia_marcescens	1542	0	0	0	0	0	0	0	0	0	0	0	0	0	74.3592	36.4869	0	0	0	0	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	1543	0	0	0	0	0	0	0	0	0	0	0	28.1046	0	0	3.26688	33.461	0	0	0	0	0
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	1544	0	0	0	0	0	0	0	0	0	0	0	54.3074	46.8006	0	24.9458	11.9245	0	0	0	0	0
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|g__Escherichia.s__Escherichia_coli	1545	0	0	0	0	0	0	0	0	0	0	0	0	12.2814	0	6.63828	0	0	0	0	0	0
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|unclassified	1546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5609	0	0	0	0	0
PWY66-367: ketogenesis	1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9308	54.1172	0	0	0	0	0
PWY66-367: ketogenesis|g__Burkholderia.s__Burkholderia_vietnamiensis	1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.85683	0	0	0	0	0
PWY66-389: phytol degradation	1549	0	113.668	43.3575	0	0	0	0	0	0	0	0	54.1592	21.0164	48.4774	10.5631	81.9751	0	0	0	0	0
PWY66-389: phytol degradation|g__Burkholderia.s__Burkholderia_vietnamiensis	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4229	0	0	0	0	0
PWY66-389: phytol degradation|g__Ewingella.s__Ewingella_americana	1551	0	0	0	0	0	0	0	0	0	0	0	16.1572	0	0	0	0	0	0	0	0	0
PWY66-389: phytol degradation|unclassified	1552	0	70.3179	31.9635	0	0	0	0	0	0	0	0	0	11.4245	0	8.60564	34.6627	0	0	0	0	0
"PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)"	1553	0	0	0	0	0	0	0	0	0	0	0	0	20.4504	0	26.0217	48.4955	0	0	0	0	0
PWY66-399: gluconeogenesis III	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.6774	0	0	0	0	0
PWY66-399: gluconeogenesis III|unclassified	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.023	0	0	0	0	0
PWY66-400: glycolysis VI (metazoan)	1556	79.7276	0	93.9276	0	0	106.468	0	0	0	87.8453	0	66.795	97.1062	93.4678	79.4038	135.235	0	0	0	0	0
PWY66-400: glycolysis VI (metazoan)|g__Kluyvera.s__Kluyvera_ascorbata	1557	0	0	0	0	0	0	0	0	0	0	0	15.0784	0	0	0	0	0	0	0	0	0
PWY66-400: glycolysis VI (metazoan)|g__Serratia.s__Serratia_marcescens	1558	0	0	0	0	0	0	0	0	0	0	0	0	0	53.2396	35.5152	0	0	0	0	0	0
PWY66-400: glycolysis VI (metazoan)|unclassified	1559	52.3985	0	0	0	0	47.0719	0	0	0	84.3389	0	0	0	0	7.22562	70.1977	0	0	0	0	0
PWY66-409: superpathway of purine nucleotide salvage	1560	0	0	0	0	0	0	0	0	0	0	0	52.5879	104.457	0	83.8705	86.348	0	0	0	0	0
PWY66-409: superpathway of purine nucleotide salvage|g__Serratia.s__Serratia_marcescens	1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.144	0	0	0	0	0	0
PWY66-409: superpathway of purine nucleotide salvage|unclassified	1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9484	0	0	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)	1563	63.9875	62.7668	25.6472	0	0	52.1603	0	0	0	24.474	0	37.8577	127.244	64.2961	67.5415	88.1625	0	0	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Bifidobacterium.s__Bifidobacterium_biavatii	1564	0	0	0	0	0	50.8579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Enterococcus.s__Enterococcus_faecalis	1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67402	16.7935	0	0	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Enterococcus.s__Enterococcus_italicus	1566	0	0	0	0	0	0	0	0	0	0	0	0	44.6237	0	0	0	0	0	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Escherichia.s__Escherichia_coli	1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3359	0	0	0	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Leuconostoc.s__Leuconostoc_citreum	1568	0	0	0	0	0	0	0	0	0	0	0	0	35.6953	0	20.3513	33.2203	0	0	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Serratia.s__Serratia_marcescens	1569	0	0	0	0	0	0	0	0	0	0	0	0	0	38.798	19.3397	0	0	0	0	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|unclassified	1570	0	0	0	0	0	8.43244	0	0	0	11.4485	0	0	8.81853	0	0	45.1078	0	0	0	0	0
PWYG-321: mycolate biosynthesis	1571	0	0	0	0	0	107.16	0	15.0917	0	0	0	0	0	0	105.234	89.7429	0	0	0	0	0
PWYG-321: mycolate biosynthesis|g__Bifidobacterium.s__Bifidobacterium_biavatii	1572	0	0	0	0	0	77.4555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWYG-321: mycolate biosynthesis|unclassified	1573	0	0	0	0	0	0	0	15.0917	0	0	0	0	0	0	25.2278	0	0	0	0	0	0
PYRIDNUCSAL-PWY: NAD salvage pathway I	1574	0	0	0	0	0	0	0	0	0	0	0	25.4352	0	51.1268	39.6734	0	0	0	0	0	0
PYRIDNUCSAL-PWY: NAD salvage pathway I|g__Serratia.s__Serratia_marcescens	1575	0	0	0	0	0	0	0	0	0	0	0	0	0	37.8652	23.9528	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	1576	0	0	0	0	0	77.102	0	0	0	0	0	0	30.337	71.6999	51.0794	59.8072	0	0	0	0	0
